player_id,player_name,age,ioc,participation_number,Number_of_matchs,win_count,lose_count,win/lose_ratio,total_aces,total_doubleF,total_1stIn,total_1stWon,FirstSvcMade/FirstSvcWon,rank_2010,rank_2011,rank_2012,rank_2013,rank_2014,rank_2015,rank_2016,rank_2017,rank_2018,rank_2019,rank_2020,rank_2021,rank_2022,rank_2023,rank_2024,rank_points_2010,rank_points_2011,rank_points_2012,rank_points_2013,rank_points_2014,rank_points_2015,rank_points_2016,rank_points_2017,rank_points_2018,rank_points_2019,rank_points_2020,rank_points_2021,rank_points_2022,rank_points_2023,rank_points_2024,total_rank_points_
104925,Novak Djokovic,36,SRB,73,985,852,133,6.41,5325,1738,47643,35593,74.71,3,1,1,2,1,1,2,4,1,2,1,1,8,1,1,6035,13475,11420,12110,10010,15285,10780,6055,9045,9145,11830,11540,3320,11245,9860,151155
104745,Rafael Nadal,37,ESP,37,820,681,139,4.9,2740,1160,39783,28991,72.87,1,2,2,1,3,5,4,1,1,1,2,3,2,2,305,11450,9575,10060,13030,8105,4630,4940,10465,10040,9985,9850,8270,5820,5770,175,122165
103819,Roger Federer,39,SUI,26,700,582,118,4.93,5414,820,32394,25422,78.48,2,4,2,6,2,3,3,2,3,3,3,8,99999,99999,99999,7645,6670,9465,4205,9700,7340,6425,9005,6020,6190,6590,4815,0,0,0,84070
104918,Andy Murray,36,GBR,26,714,526,188,2.8,4734,1166,32850,24460,74.46000000000001,5,3,3,4,6,2,1,1,240,126,115,143,49,40,62,5360,7780,8000,5790,4475,8670,11185,9390,200,442,502,476,955,1050,870,65145
105227,Marin Cilic,34,CRO,16,747,482,265,1.82,7015,1249,33541,25964,77.41,15,20,15,37,8,13,6,5,7,24,43,30,17,17,99999,2390,1745,2210,1130,3945,2395,3650,4185,4250,1500,1280,1710,2105,2105,0,34600
103970,David Ferrer,37,ESP,24,636,446,190,2.35,1741,1008,29475,20684,70.17,7,5,5,3,6,8,19,31,39,144,99999,99999,99999,99999,99999,3645,4880,6505,5800,4465,3945,2000,1425,1095,400,0,0,0,0,0,34160
104545,John Isner,38,USA,20,721,443,278,1.59,13320,908,42502,33605,79.07,19,25,11,16,14,13,27,14,9,17,23,23,47,157,99999,1885,1450,2565,2070,1925,2360,1430,2505,3425,1895,1805,2091,960,400,0,26766
105777,Grigor Dimitrov,32,BUL,11,713,438,275,1.59,4849,1338,34643,25954,74.92,360,70,48,23,11,29,18,6,19,27,20,30,28,17,10,102,721,866,1520,3645,1315,2035,3650,1835,1477,2215,1721,1460,2060,3605,28227
104527,Stan Wawrinka,39,SUI,23,673,432,241,1.79,4958,968,31781,23741,74.7,22,19,17,8,4,4,3,3,66,16,20,18,194,53,82,1675,1765,1900,3730,5295,6500,5115,5695,785,1910,2230,2365,277,922,717,40881
104607,Tomas Berdych,33,CZE,7,628,425,203,2.09,4714,860,26590,20691,77.81,6,7,6,7,7,5,11,20,71,101,99999,99999,99999,99999,99999,3755,3300,4680,4180,4465,4730,3060,2195,715,530,0,0,0,0,0,31610
100644,Alexander Zverev,27,GER,27,610,423,187,2.26,4992,1382,31468,23365,74.25,99999,99999,99999,99999,285,83,20,3,5,7,7,3,3,7,5,0,0,0,0,163,627,1745,4410,5085,2945,5525,6540,7075,3585,5435,43135
104755,Richard Gasquet,37,FRA,12,706,422,284,1.49,3540,900,32299,23404,72.46000000000001,28,20,10,9,23,9,19,30,28,64,49,82,76,57,122,1385,1720,2515,3300,1485,2715,1975,1420,1535,890,1075,896,703,910,508,23032
104792,Gael Monfils,37,FRA,17,644,413,231,1.79,5031,1318,31960,23266,72.8,12,10,77,31,19,21,8,22,33,13,9,22,20,89,40,2485,2525,660,1230,1825,1500,3725,1915,1265,2350,2860,2078,1615,682,1092,27807
105453,Kei Nishikori,33,JPN,9,608,412,196,2.1,1914,974,28468,20050,70.43,147,32,19,17,5,8,5,9,9,7,35,52,99999,439,99999,337,1225,1830,1915,4625,4035,4705,3140,3590,4005,1345,1208,0,98,0,32058
105138,Roberto Bautista Agut,36,ESP,18,665,406,259,1.57,2066,700,33616,23459,69.78999999999999,99999,99999,80,63,15,24,19,23,24,9,13,20,22,60,86,0,0,648,800,2065,1525,1950,1935,1605,2540,2665,2225,1805,826,708,21297
105683,Milos Raonic,33,CAN,7,577,385,192,2.01,8361,1155,26601,21676,81.49,200,29,14,11,10,9,4,12,18,32,17,19,99999,318,224,255,1245,2300,2860,3930,2770,5050,2825,1855,1350,2265,2450,0,165,275,29595
104926,Fabio Fognini,36,ITA,11,700,376,324,1.16,2215,1391,32501,21944,67.52,65,44,53,17,19,22,50,27,14,12,15,30,59,147,92,801,975,790,1965,1790,1470,885,1695,2315,2290,2400,1664,792,409,650,20891
104542,Jo-Wilfried Tsonga,36,FRA,13,561,369,192,1.92,5292,826,26891,20885,77.66999999999999,13,6,7,8,12,10,13,15,239,29,99999,66,243,99999,99999,2480,3535,4710,3295,2660,2545,2460,2320,200,1410,0,1015,245,0,0,26875
106421,Daniil Medvedev,28,RUS,26,501,359,142,2.53,3910,1182,23149,17425,75.27000000000001,99999,99999,99999,99999,99999,99999,123,63,16,4,4,2,4,3,4,0,0,0,0,0,0,496,772,1977,4965,6970,8640,5155,7200,7195,43370
106233,Dominic Thiem,30,AUT,24,561,349,212,1.65,3117,889,26313,19352,73.55000000000001,99999,1890,394,149,37,19,9,4,8,5,3,4,113,95,91,0,1,104,359,1024,1600,3215,3815,3895,5025,9125,8365,505,643,655,38331
104468,Gilles Simon,37,FRA,11,629,346,283,1.22,2530,761,28656,19836,69.22,43,12,16,17,29,15,23,74,30,50,62,117,188,99999,99999,1050,2255,2165,2060,1220,2100,1585,690,1370,1035,1005,669,295,0,0,17499
104731,Kevin Anderson,37,RSA,9,582,344,238,1.45,7489,909,30262,23374,77.24,64,33,39,21,18,12,48,16,6,8,86,67,101,99999,99999,752,1235,1020,1730,1945,2475,895,2470,4710,3610,780,989,699,0,0,23310
105676,David Goffin,33,BEL,14,579,334,245,1.36,2945,974,25460,18168,71.36,99999,276,46,66,22,16,12,7,11,11,10,13,58,105,102,0,176,868,730,1566,1805,2780,3775,3435,2335,2555,2875,825,579,594,24898
104259,Philipp Kohlschreiber,38,GER,18,596,333,263,1.27,3340,593,26691,19455,72.89,35,50,20,22,24,32,33,34,43,79,80,107,134,99999,99999,1215,900,1770,1525,1460,1230,1315,1295,1080,665,704,736,533,0,0,14428
126774,Stefanos Tsitsipas,25,GRE,27,478,326,152,2.14,3303,630,22988,17528,76.25,99999,99999,99999,99999,99999,99999,99999,122,15,6,6,3,3,6,8,0,0,0,0,0,0,0,466,2095,4000,5925,7930,5350,4435,3860,34061
104269,Fernando Verdasco,38,ESP,10,595,320,275,1.16,3432,1148,31422,22361,71.16,9,23,24,30,33,44,46,39,28,49,61,107,116,99999,99999,3240,1595,1525,1235,1090,1005,1000,1160,1410,1025,965,755,464,0,0,16469
126094,Andrey Rublev,26,RUS,37,482,316,166,1.9,3266,692,22540,16899,74.97,99999,99999,99999,99999,495,180,201,35,68,23,8,5,7,5,6,0,0,0,0,72,279,284,1284,760,1584,3919,5150,3530,4935,4740,26537
105223,Juan Martin del Potro,30,ARG,8,412,304,108,2.81,3253,614,19786,14977,75.69,5,14,7,5,4,338,38,17,4,12,99999,99999,99999,99999,99999,6580,2135,4080,5055,5370,135,1110,2435,6130,2695,0,0,0,0,0,35725
103852,Feliciano Lopez,41,ESP,13,583,304,279,1.09,6421,1003,27338,21031,76.92999999999999,23,21,34,28,14,17,30,33,71,62,64,106,99999,634,99999,1685,1675,1085,1310,2085,1725,1375,1295,770,958,953,731,0,45,0,15692
105023,Sam Querrey,34,USA,6,542,293,249,1.18,6995,900,25491,20245,79.42,24,116,23,46,38,50,31,17,56,47,45,54,121,99999,99999,1545,489,1560,960,1020,900,1400,2445,920,1065,1100,1183,512,0,0,15099
105173,Adrian Mannarino,35,FRA,19,611,293,318,0.92,2877,640,28511,19858,69.65,108,85,87,62,73,40,53,28,46,43,35,71,51,25,21,523,619,623,780,729,1015,846,1590,1045,1111,1471,879,956,1525,1950,15662
105077,Albert Ramos,36,ESP,19,611,282,329,0.86,1989,594,30101,20316,67.49000000000001,161,77,48,64,97,70,26,22,64,46,45,48,40,94,104,298,659,830,755,591,703,1435,1925,805,1095,1165,1324,1050,644,583,13862
105807,Pablo Carreno Busta,31,ESP,9,483,270,213,1.27,1943,431,24461,16967,69.36,99999,99999,99999,66,63,54,31,11,12,34,15,20,14,15,99999,0,0,0,735,771,855,1360,2650,2425,1330,2400,2230,2450,2420,0,19626
104312,Andreas Seppi,37,ITA,13,544,266,278,0.96,2832,610,25263,17938,71.00999999999999,51,46,22,22,49,28,100,88,43,72,103,89,123,99999,99999,925,925,1620,1555,880,1405,620,626,1096,795,679,873,574,0,0,12573
111575,Karen Khachanov,27,RUS,8,450,262,188,1.39,3477,610,22847,16800,73.53,99999,99999,99999,513,99999,99999,63,44,18,17,17,31,19,15,18,0,0,0,65,0,0,791,1045,1845,1840,2245,1706,1945,2475,2000,15957
104597,Nicolas Almagro,32,ESP,10,418,257,161,1.6,3421,561,18006,13658,75.85,16,11,13,13,24,73,41,131,99999,99999,99999,99999,99999,99999,99999,2175,2300,2435,2290,1630,668,1019,435,0,0,0,0,0,0,0,12952
126203,Taylor Fritz,26,USA,15,432,254,178,1.43,3995,579,20398,15488,75.92999999999999,99999,99999,99999,99999,99999,761,70,94,47,32,28,23,9,10,13,0,0,0,0,0,27,729,554,987,1315,1670,2050,3355,3500,2870,17057
104871,Jeremy Chardy,35,FRA,12,518,253,265,0.95,4037,953,24747,18253,73.76,59,110,34,34,30,32,55,88,40,65,56,68,99999,99999,99999,820,515,1131,1175,1205,1230,825,615,1050,885,920,1019,0,0,0,11390
106043,Diego Schwartzman,31,ARG,15,475,250,225,1.11,902,695,23138,15125,65.36999999999999,99999,99999,99999,166,100,74,77,25,19,14,9,15,16,113,99999,0,0,0,333,569,685,712,1720,1835,2125,3285,2760,2200,541,0,16765
105332,Benoit Paire,34,FRA,9,539,242,297,0.81,4591,1152,23488,17466,74.36,163,112,47,26,98,23,47,40,52,23,26,49,112,99999,112,294,514,867,1345,590,1528,960,1155,935,1528,1738,1295,491,0,551,13791
134770,Casper Ruud,25,NOR,22,363,239,124,1.93,1774,457,17654,12753,72.24000000000001,99999,99999,99999,99999,99999,99999,779,126,147,56,25,8,4,8,7,0,0,0,0,0,0,27,448,382,956,1739,4160,5020,3705,4185,20622
104678,Viktor Troicki,35,SRB,14,455,238,217,1.1,3552,507,20634,15022,72.8,30,19,38,53,127,27,28,48,131,167,191,230,99999,99999,99999,1360,1730,1055,845,422,1442,1430,985,427,327,263,294,0,0,0,10580
200282,Alex De Minaur,25,AUS,16,375,231,144,1.6,1355,479,16722,11809,70.62,99999,99999,99999,99999,99999,99999,99999,301,31,18,25,34,24,12,11,0,0,0,0,0,0,0,164,1298,1775,1815,1561,1790,2740,3435,14578
206173,Jannik Sinner,22,ITA,14,303,222,81,2.74,1535,424,13487,9964,73.88,99999,99999,99999,99999,99999,99999,99999,99999,99999,95,44,10,12,4,2,0,0,0,0,0,0,0,0,0,596,1214,3350,2700,6490,8660,23010
105238,Alexandr Dolgopolov,29,UKR,8,417,219,198,1.11,3132,499,17140,12786,74.6,49,17,18,38,24,37,37,41,37,99999,99999,99999,99999,99999,99999,927,1880,1855,1080,1455,1110,1215,1116,1296,0,0,0,0,0,0,11934
106432,Borna Coric,27,CRO,19,405,218,187,1.17,2280,421,19048,13779,72.34,99999,99999,99999,99999,124,46,49,51,12,14,24,26,26,29,34,0,0,0,0,447,916,935,931,2480,2130,1820,1890,1685,1360,1244,15838
104571,Marcos Baghdatis,34,CYP,17,404,214,190,1.13,2880,641,16329,12246,75.0,20,59,36,97,119,46,37,91,93,135,99999,99999,99999,99999,99999,1830,805,1070,570,515,943,1115,580,615,420,0,0,0,0,0,8463
105311,Joao Sousa,34,POR,21,478,212,266,0.8,1649,378,22068,15310,69.38,305,254,107,53,52,46,43,58,48,63,65,150,56,289,99999,131,192,516,876,862,951,1030,825,1017,916,776,510,816,197,0,9615
106401,Nick Kyrgios,27,AUS,11,328,210,118,1.78,4720,646,17045,13231,77.62,99999,99999,99999,186,53,32,14,19,35,30,26,58,20,99999,99999,0,0,0,254,860,1215,2460,2245,1125,1395,1520,1158,1780,0,0,14012
103333,Ivo Karlovic,42,CRO,5,406,210,196,1.07,8061,713,22132,18285,82.62,36,94,130,78,31,23,20,51,100,87,124,210,99999,99999,99999,1295,577,446,647,1220,1485,1760,910,589,621,436,332,0,0,0,10318
105526,Jan Lennard Struff,34,GER,16,440,208,232,0.9,3930,626,19796,15041,75.98,99999,99999,99999,117,52,72,91,51,52,35,35,51,152,28,41,0,0,0,496,851,671,659,908,935,1245,1450,1134,375,1442,1120,11286
104898,Robin Haase,35,NED,20,448,204,244,0.84,2865,495,20969,15084,71.93,66,40,56,49,72,63,60,43,49,163,169,224,255,257,99999,743,991,780,927,740,765,805,1075,1010,316,305,294,213,207,0,9171
104797,Denis Istomin,35,UZB,28,445,203,242,0.84,2746,289,21697,15428,71.11,46,61,43,48,55,53,113,78,95,107,99999,99999,267,99999,99999,996,765,897,920,825,825,550,671,597,534,0,0,208,0,0,7788
104022,Mikhail Youzhny,36,RUS,12,399,203,196,1.04,1507,495,19364,13375,69.07,10,33,25,21,27,93,53,112,110,99999,99999,99999,99999,99999,99999,3105,1165,1335,1735,1305,546,846,496,486,0,0,0,0,0,0,11019
111815,Cameron Norrie,28,GBR,10,350,202,148,1.36,1640,516,17710,12468,70.39999999999999,99999,99999,99999,99999,99999,99999,99999,225,87,64,70,12,13,18,30,0,0,0,0,0,0,0,229,633,910,877,2945,2490,1985,1350,11419
200000,Felix Auger Aliassime,23,CAN,16,336,201,135,1.49,2970,697,15928,12048,75.64,99999,99999,99999,99999,99999,99999,99999,99999,147,19,22,11,6,19,20,0,0,0,0,0,0,0,0,402,1719,2126,3263,4195,1940,1880,15525
104655,Pablo Cuevas,36,URU,16,389,200,189,1.06,2197,479,18116,13028,71.91,69,61,99999,457,34,37,22,36,68,45,60,92,149,99999,99999,735,825,0,76,1049,1100,1700,1280,805,1088,907,846,418,0,0,10829
105449,Steve Johnson,33,USA,5,405,200,205,0.98,3376,526,19301,14489,75.07000000000001,99999,99999,245,121,42,33,33,45,31,82,71,87,117,197,99999,0,0,191,467,974,1195,1295,1045,1340,670,870,876,463,297,0,9683
105583,Dusan Lajovic,33,SRB,25,450,199,251,0.79,1556,298,23150,15680,67.73,99999,228,191,99999,67,87,78,78,48,32,24,33,92,48,64,0,219,270,0,764,628,707,652,985,1316,1785,1591,571,933,811,11232
128034,Hubert Hurkacz,27,POL,11,328,197,131,1.5,3661,354,17409,13292,76.35,99999,99999,99999,99999,99999,99999,602,99999,85,34,31,10,10,11,9,0,0,0,0,0,0,51,0,658,1243,1493,3366,3220,3110,3730,16871
104198,Guillermo Garcia Lopez,35,ESP,7,426,197,229,0.86,1673,712,19398,13635,70.28999999999999,35,64,68,62,33,26,57,81,105,115,99999,99999,99999,99999,99999,1175,730,681,768,1168,1430,820,645,543,507,0,0,0,0,0,8467
133430,Denis Shapovalov,25,CAN,11,352,190,162,1.17,2885,996,16855,12816,76.03999999999999,99999,99999,99999,99999,99999,99999,245,49,30,15,12,18,18,29,123,0,0,0,0,0,0,216,971,1440,2050,2695,2348,2075,1335,515,13645
105208,Ernests Gulbis,34,LAT,8,361,188,173,1.09,3239,608,16086,12188,75.77000000000001,26,49,159,24,13,117,80,255,95,129,161,99999,99999,289,99999,1415,875,336,1393,2465,475,701,201,612,422,321,0,0,181,0,9397
126207,Frances Tiafoe,26,USA,12,363,187,176,1.06,2630,397,18349,13311,72.54,99999,99999,99999,99999,99999,275,177,79,40,47,64,38,21,14,26,0,0,0,0,0,173,309,650,1080,1050,950,1492,1920,2400,1615,11639
104338,Juan Monaco,32,ARG,9,333,186,147,1.27,670,290,16425,10706,65.18,24,34,10,31,70,38,89,99999,99999,99999,99999,99999,99999,99999,99999,1480,1200,2775,1275,750,1065,650,0,0,0,0,0,0,0,0,9195
106071,Bernard Tomic,28,AUS,15,367,185,182,1.02,2762,257,19383,13808,71.24000000000001,258,44,41,55,76,18,22,162,123,106,99999,233,99999,99999,99999,176,965,950,855,726,1675,1680,345,453,537,0,253,0,0,0,8615
106058,Jack Sock,30,USA,5,336,182,154,1.18,2220,747,15789,11632,73.67,99999,555,243,97,44,29,24,9,23,210,310,184,105,154,99999,0,47,192,571,896,1360,1540,2765,1760,235,140,393,505,385,0,10789
104386,Janko Tipsarevic,35,SRB,9,322,179,143,1.25,2005,368,13448,9884,73.5,46,9,9,23,99999,635,158,67,99999,251,99999,99999,99999,99999,99999,980,2395,2990,1480,0,40,378,736,0,180,0,0,0,0,0,9179
105064,Thomaz Bellucci,30,BRA,10,363,178,185,0.96,2007,482,15854,11201,70.65,30,38,34,56,58,40,62,80,137,99999,99999,99999,99999,99999,99999,1355,1145,1097,805,794,1080,771,637,431,0,0,0,0,0,0,8115
207989,Carlos Alcaraz,20,ESP,18,221,173,48,3.6,801,363,11091,7891,71.15,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,406,32,1,2,3,0,0,0,0,0,0,0,0,0,0,82,1612,6730,8455,8145,25024
104719,Marcel Granollers,33,ESP,6,371,170,201,0.85,1518,349,16975,11724,69.07,67,34,24,38,44,81,39,135,101,103,99999,99999,99999,99999,99999,741,1145,1545,1110,920,637,1081,428,556,547,0,0,0,0,0,8710
105643,Federico Delbonis,32,ARG,10,364,165,199,0.83,1290,495,17452,12028,68.92,99999,240,140,59,66,55,41,81,87,67,78,46,125,131,99999,0,211,384,810,775,811,1040,625,677,846,791,1435,436,426,0,9267
126610,Matteo Berrettini,27,ITA,12,252,162,90,1.8,2413,304,12606,9843,78.08,99999,99999,99999,99999,99999,99999,99999,99999,58,8,8,7,16,36,135,0,0,0,0,0,0,0,0,879,2670,3030,4688,2315,1147,470,15199
105062,Mikhail Kukushkin,35,KAZ,26,385,162,223,0.73,1148,169,17982,11906,66.21000000000001,88,113,70,102,84,61,80,78,54,67,91,182,159,245,99999,587,498,659,559,660,787,679,643,930,816,751,366,369,250,0,8554
104919,Leonardo Mayer,32,ARG,9,340,161,179,0.9,2083,502,16251,11906,73.26,57,217,63,93,25,36,114,52,41,60,99999,99999,99999,99999,99999,822,225,700,580,1384,1125,540,897,1061,910,0,0,0,0,0,8244
104180,Gilles Muller,35,LUX,13,294,160,134,1.19,4073,478,14188,11352,80.01,206,50,63,68,58,37,34,23,95,99999,99999,99999,99999,99999,99999,231,888,684,704,803,1105,1255,1885,600,0,0,0,0,0,0,8155
105916,Marton Fucsovics,32,HUN,10,315,159,156,1.02,1296,421,14330,10059,70.19999999999999,99999,917,544,239,99999,234,212,100,36,67,63,40,91,47,82,0,9,53,190,0,204,244,537,1122,840,877,1449,580,957,712,7774
104665,Pablo Andujar,36,ESP,4,379,158,221,0.71,611,419,18181,11754,64.64999999999999,75,46,37,52,46,48,64,99999,153,53,55,92,115,99999,99999,653,920,1065,895,936,930,770,0,376,1012,1024,793,468,0,0,9842
105053,Santiago Giraldo,31,COL,15,344,158,186,0.85,1190,178,16080,11003,68.43,66,45,47,80,31,59,137,131,315,224,99999,99999,99999,99999,99999,763,925,933,648,1200,815,417,437,159,217,0,0,0,0,0,6514
103898,Julien Benneteau,36,FRA,7,312,156,156,1.0,2144,502,15802,11238,71.12,37,54,37,33,28,27,238,83,60,99999,99999,99999,99999,99999,99999,1135,873,1075,1195,1330,1345,224,634,891,0,0,0,0,0,0,8702
103990,Tommy Robredo,35,ESP,4,288,156,132,1.18,1214,323,13825,9786,70.78,43,46,114,19,17,30,42,274,99999,99999,99999,99999,99999,99999,99999,1075,905,495,1830,1970,1210,1000,192,0,0,0,0,0,0,0,8677
104252,Florian Mayer,34,GER,6,313,155,158,0.98,1254,195,13736,9528,69.37,47,22,28,40,32,261,55,74,82,99999,99999,99999,99999,99999,99999,986,1675,1215,1065,1210,181,843,688,691,0,0,0,0,0,0,8554
103813,Jarkko Nieminen,34,FIN,17,304,152,152,1.0,944,264,15083,10297,68.27,39,66,41,39,57,91,623,99999,99999,99999,99999,99999,99999,99999,99999,1090,736,927,1090,813,564,43,0,0,0,0,0,0,0,0,5263
103781,Jurgen Melzer,37,AUT,6,289,151,138,1.09,1332,378,13478,9311,69.08,12,25,29,25,122,132,417,99999,426,99999,99999,99999,99999,99999,99999,2650,1555,1177,1425,460,426,98,0,88,0,0,0,0,0,0,7879
126205,Tommy Paul,26,USA,9,263,150,113,1.33,1298,309,12798,9046,70.67999999999999,99999,99999,99999,99999,99999,99999,200,175,392,128,55,52,31,12,16,0,0,0,0,0,0,262,319,101,427,1035,1119,1330,2800,2300,9693
105554,Daniel Evans,33,GBR,14,316,150,166,0.9,1308,350,14941,10541,70.55,99999,99999,276,149,139,99999,64,43,222,42,33,25,27,33,43,0,0,164,378,414,0,775,954,257,1124,1454,1942,1585,1301,1066,11414
105373,Martin Klizan,30,SVK,15,299,146,153,0.95,1281,406,13047,8996,68.95,255,86,34,40,37,44,28,50,51,62,99999,99999,99999,99999,99999,181,617,1148,1010,1067,990,1428,925,967,881,0,0,0,0,0,9214
105932,Nikoloz Basilashvili,30,GEO,9,318,146,172,0.85,1243,554,14959,10126,67.69,99999,99999,99999,99999,99999,95,107,59,21,26,27,25,106,87,99999,0,0,0,0,0,561,545,852,1795,1440,1395,2066,540,595,0,9789
122330,Alexander Bublik,26,KAZ,12,281,145,136,1.07,3320,920,12748,9794,76.83,99999,99999,99999,99999,99999,99999,266,107,143,57,52,36,38,33,19,0,0,0,0,0,0,194,520,390,919,1045,1538,1095,1289,2020,9010
106210,Jiri Vesely,30,CZE,12,315,143,172,0.83,2449,474,16169,11737,72.59,99999,99999,99999,85,77,40,52,62,89,131,66,86,69,437,99999,0,0,0,616,686,1067,863,825,629,421,908,865,779,104,0,7763
106298,Lucas Pouille,30,FRA,10,274,142,132,1.08,2074,483,13323,9747,73.16,99999,99999,99999,324,176,70,17,18,23,22,99999,142,174,675,273,0,0,0,131,290,715,2106,2235,1780,1600,0,540,338,40,202,9977
104660,Sergiy Stakhovsky,35,UKR,13,326,142,184,0.77,2060,292,15144,10839,71.57,55,63,103,98,62,66,92,102,109,147,167,194,99999,99999,99999,914,755,538,571,781,755,631,534,513,371,307,359,0,0,0,7029
105379,Aljaz Bedene,33,SLO,11,299,138,161,0.86,2447,349,13324,9876,74.11999999999999,310,204,86,95,119,49,77,48,72,72,56,64,330,99999,99999,136,246,583,573,493,877,695,968,760,795,965,1089,140,0,0,8320
105577,Vasek Pospisil,33,CAN,23,311,137,174,0.79,2857,415,14148,10766,76.1,99999,133,113,32,44,43,131,68,79,150,74,85,149,187,486,0,416,498,1219,965,995,456,697,706,360,863,855,363,316,84,8793
111513,Laslo Djere,28,SRB,12,277,136,141,0.96,1481,384,13453,9527,70.82000000000001,99999,99999,99999,99999,99999,99999,99999,90,93,32,74,47,78,34,35,0,0,0,0,0,0,0,583,621,1290,812,1342,692,1260,1180,7780
105575,Ricardas Berankis,33,LTU,19,282,134,148,0.91,1118,300,12142,8556,70.47,106,74,95,126,116,72,91,169,116,70,66,107,120,193,248,498,638,560,454,488,673,655,310,507,809,854,733,446,307,238,8170
200175,Miomir Kecmanovic,24,SRB,12,264,132,132,1.0,1055,230,12352,8572,69.39999999999999,99999,99999,99999,99999,99999,99999,99999,99999,131,60,42,62,28,55,58,0,0,0,0,0,0,0,0,433,901,1283,1025,1420,905,850,6817
132283,Lorenzo Sonego,28,ITA,9,270,129,141,0.91,1607,200,14097,10209,72.42,99999,99999,99999,99999,99999,99999,99999,99999,121,51,32,27,45,49,52,0,0,0,0,0,0,0,0,460,1013,1543,1825,950,955,976,7722
105550,Guido Pella,33,ARG,13,281,129,152,0.85,1398,265,15556,10651,68.47,99999,99999,99999,94,158,100,59,72,58,25,37,77,99999,228,99999,0,0,0,585,353,516,816,712,860,1530,1310,914,0,260,0,7856
106426,Cristian Garin,27,CHI,12,245,128,117,1.09,975,339,11707,8106,69.24,99999,99999,99999,395,397,271,383,192,99999,33,22,17,89,94,106,0,0,0,94,101,179,116,283,0,1297,2135,2510,595,651,598,8559
103285,Radek Stepanek,38,CZE,17,251,127,124,1.02,1107,324,11122,7875,70.81,41,25,37,44,39,259,106,102,99999,99999,99999,99999,99999,99999,99999,1065,1400,1060,970,1085,187,558,595,0,0,0,0,0,0,0,6920
106000,Damir Dzumhur,31,BIH,15,269,127,142,0.89,608,318,12405,8061,64.98,1112,99999,99999,228,113,100,92,31,52,93,107,126,193,202,147,4,0,0,207,524,524,649,1411,940,586,524,615,276,282,427,6969
105936,Filip Krajinovic,30,SRB,12,256,125,131,0.95,1124,172,12377,8450,68.27,319,99999,789,99999,96,102,101,77,34,40,29,42,46,71,99999,132,0,17,0,574,534,574,681,1222,1148,1583,1402,975,755,0,9597
104586,Lukas Rosol,34,CZE,13,279,123,156,0.79,1766,357,12850,9287,72.27,99999,78,73,44,31,66,93,204,172,152,179,99999,99999,99999,99999,0,656,679,1001,1255,737,645,258,327,350,285,0,0,0,0,6193
200005,Ugo Humbert,25,FRA,6,236,123,113,1.09,1568,258,11676,8550,73.22999999999999,99999,99999,99999,99999,99999,99999,99999,99999,108,55,34,26,103,23,14,0,0,0,0,0,0,0,0,491,972,1466,2090,548,1540,2535,9642
111442,Jordan Thompson,29,AUS,13,269,122,147,0.83,1754,184,13442,9579,71.26,99999,99999,99999,99999,99999,99999,90,73,72,56,61,59,84,60,33,0,0,0,0,0,0,652,691,715,1008,994,1090,626,861,1235,7872
105357,John Millman,33,AUS,10,270,121,149,0.81,1082,212,13968,9504,68.04,99999,99999,199,191,99999,76,81,235,38,58,38,57,104,140,99999,0,0,239,259,0,661,690,220,1083,991,1396,1105,516,410,0,7570
106378,Kyle Edmund,27,GBR,11,247,121,126,0.96,1438,271,11565,8413,72.75,99999,99999,99999,442,99999,121,43,50,14,69,44,99999,665,99999,99999,0,0,0,79,0,447,1001,967,2330,800,1050,0,32,0,0,6706
106415,Yoshihito Nishioka,28,JPN,10,263,121,142,0.85,481,183,13251,8497,64.12,99999,99999,99999,99999,99999,128,96,58,171,73,51,73,38,49,72,0,0,0,0,0,430,618,814,333,764,1052,946,1105,930,741,7733
103917,Nicolas Mahut,39,FRA,10,249,120,129,0.93,1821,336,12414,9118,73.45,144,95,65,50,104,67,41,111,131,191,99999,239,99999,99999,99999,374,583,698,918,575,722,1057,516,433,272,0,239,0,0,0,6387
105992,Ryan Harrison,27,USA,9,277,119,158,0.75,1907,326,12937,9291,71.82,220,79,61,102,184,110,105,46,56,107,433,99999,99999,99999,99999,214,655,740,536,279,499,588,1003,955,545,73,0,0,0,0,6087
